,cumulative_irrigation_cm,scheme,0.0,0.8709294,1.181095,1.922891,2.355534,2.775105,3.421399,3.544088,3.658252,4.286438,4.680636,5.047816,5.542211,5.992865,6.252934,6.512996,6.965131,7.460667,7.835736,8.228981,8.848199,8.985108,9.139917,9.774315,10.17268,10.66077,11.37602,11.69785,12.5,13.30216,13.62403,14.33924,14.82745,15.22568,15.85981,16.01494,16.15215,16.77101,17.16396,17.53942,18.03476,18.48739,18.74701,19.0066,19.45786,19.95199,20.31973,20.7135,21.34091,21.45595,21.57961,22.22504,22.644,23.07738,23.81857,24.12956,25.0
c:/Users/QuinnHull/ownCloud-active jobs/BHP Chile/2150 - BHP Chile - MEL Permeability Testing Program for SHL Ores/Hydrus model/Sulphide AND SCC\Raw data\Sulphide_AND_SCC_Scheme_5_Water_Content_Time_4_-_12_0_hours_Cross-Section_No_4_-_15cm.txt,19.1,5,0.1362835,0.1363748,0.1363472,0.1362054,0.1361368,0.1359684,0.1359827,0.1359405,0.1359138,0.1355334,0.1354171,0.1352362,0.1349741,0.1348254,0.1346418,0.134516,0.1341176,0.1337626,0.133561,0.1332649,0.1329025,0.1327219,0.1326461,0.1319009,0.1316054,0.1308845,0.1301836,0.1297173,0.1285472,0.1274775,0.1269836,0.1257912,0.1249954,0.124253,0.1231454,0.1227396,0.1224677,0.1208852,0.1200984,0.1190787,0.1178052,0.1167202,0.1160284,0.1153047,0.1137101,0.1123725,0.1112252,0.1099774,0.107917,0.1075303,0.1070987,0.1049332,0.1037539,0.1027964,0.10093,0.1007284,0.1005236
c:/Users/QuinnHull/ownCloud-active jobs/BHP Chile/2150 - BHP Chile - MEL Permeability Testing Program for SHL Ores/Hydrus model/Sulphide AND SCC\Raw data\Sulphide_AND_SCC_Scheme_5_Water_Content_Time_7_-_24_0_hours_Cross-Section_No_4_-_15cm.txt,38.2,5,0.1494012,0.1495251,0.1495452,0.1494779,0.1495122,0.1494397,0.149479,0.1494384,0.1494478,0.1492643,0.1492428,0.1491144,0.1490253,0.1490458,0.1489621,0.1489501,0.1487114,0.1486025,0.1485504,0.1484162,0.1483691,0.1482853,0.1482754,0.1479566,0.1478873,0.1475822,0.1474011,0.1472431,0.1468587,0.146637,0.1464658,0.1461734,0.1459739,0.1457825,0.1457057,0.1456208,0.1455751,0.1451805,0.1450917,0.1448871,0.1446951,0.1446292,0.1444955,0.1444731,0.1441633,0.1440254,0.1439857,0.1438714,0.1438026,0.1437003,0.1437586,0.1435766,0.1435402,0.1433094,0.1432067,0.1430895,0.1430156
c:/Users/QuinnHull/ownCloud-active jobs/BHP Chile/2150 - BHP Chile - MEL Permeability Testing Program for SHL Ores/Hydrus model/Sulphide AND SCC\Raw data\Sulphide_AND_SCC_Scheme_5_Water_Content_Time_22_-_96_0_hours_Cross-Section_No_4_-_15cm.txt,152.79,5,0.1868306,0.1868608,0.1868669,0.1868605,0.1868743,0.1868649,0.1868886,0.186884,0.1868887,0.1868678,0.1868755,0.1868652,0.1868639,0.1868861,0.1868781,0.1868867,0.1868653,0.1868665,0.1868772,0.1868697,0.1868916,0.1868863,0.1868925,0.1868716,0.1868789,0.186864,0.1868708,0.1868636,0.1868437,0.1868637,0.1868706,0.1868635,0.1868784,0.1868711,0.1868924,0.1868863,0.1868917,0.1868702,0.1868777,0.1868669,0.1868656,0.1868875,0.1868792,0.1868876,0.1868658,0.1868669,0.1868775,0.1868699,0.1868923,0.1868878,0.186893,0.1868707,0.1868799,0.186867,0.1868719,0.1868661,0.1868437
c:/Users/QuinnHull/ownCloud-active jobs/BHP Chile/2150 - BHP Chile - MEL Permeability Testing Program for SHL Ores/Hydrus model/Sulphide AND SCC\Raw data\Sulphide_AND_SCC_Scheme_5_Water_Content_Time_159_-_420_0_hours_Cross-Section_No_4_-_15cm.txt,1680.68,5,0.2416774,0.2417122,0.2417184,0.2417083,0.2417234,0.2417095,0.2417362,0.2417302,0.2417351,0.2417051,0.2417122,0.2416974,0.2416919,0.2417156,0.2417028,0.2417118,0.2416817,0.2416785,0.2416882,0.2416744,0.2416954,0.2416877,0.2416935,0.2416599,0.2416649,0.2416415,0.2416422,0.2416301,0.2415956,0.2416111,0.2416162,0.2415977,0.241611,0.2415963,0.2416167,0.2416079,0.241613,0.2415796,0.2415853,0.2415689,0.2415625,0.2415861,0.2415729,0.241582,0.2415518,0.24155,0.241561,0.2415487,0.2415739,0.2415679,0.2415737,0.2415425,0.2415535,0.2415365,0.241542,0.2415344,0.2415054
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
c:/Users/QuinnHull/ownCloud-active jobs/BHP Chile/2150 - BHP Chile - MEL Permeability Testing Program for SHL Ores/Hydrus model/Sulphide AND SCC\Raw data\Sulphide_AND_SCC_Scheme_6_Water_Content_Time_2_-_1_0_hours_Cross-Section_No_4_-_15cm.txt,19.1,6,0.1958733,0.1960187,0.1950421,0.1936536,0.1927586,0.1911045,0.190734,0.1900859,0.1897128,0.1855036,0.1840516,0.1821056,0.179037,0.1785447,0.1775535,0.1756434,0.1703504,0.1669208,0.1629532,0.159031,0.1526588,0.1513505,0.1489742,0.1405038,0.135488,0.1324029,0.122145,0.12363,0.1182376,0.0982627,0.09748614,0.09168845,0.09128125,0.09039255,0.09019941,0.0901965,0.09019575,0.09018984,0.09018903,0.09018898,0.09018896,0.09018895,0.09018895,0.09018895,0.09018894,0.09018895,0.09018895,0.09018894,0.09018895,0.09018895,0.09018896,0.09018895,0.09018897,0.09018897,0.09018895,0.09018895,0.09018895
c:/Users/QuinnHull/ownCloud-active jobs/BHP Chile/2150 - BHP Chile - MEL Permeability Testing Program for SHL Ores/Hydrus model/Sulphide AND SCC\Raw data\Sulphide_AND_SCC_Scheme_6_Water_Content_Time_5_-_12_0_hours_Cross-Section_No_4_-_15cm.txt,38.2,6,0.1510361,0.1511464,0.1511623,0.1510889,0.1511135,0.1510364,0.1510562,0.1510135,0.1510186,0.1508214,0.1507857,0.1506455,0.150538,0.1505336,0.1504404,0.1504146,0.1501553,0.1500195,0.1499403,0.1497839,0.1496902,0.1495962,0.1495721,0.1492061,0.1491059,0.148751,0.1485066,0.1482681,0.1477656,0.1474787,0.1472492,0.1468547,0.1466184,0.1463758,0.1462059,0.1460872,0.1460106,0.1454867,0.1453511,0.1450819,0.1448111,0.1446741,0.1445003,0.1444465,0.1440359,0.1438278,0.1437403,0.1435821,0.1434891,0.1433554,0.1434158,0.1431215,0.1430493,0.1427188,0.1425906,0.1424262,0.1423012
c:/Users/QuinnHull/ownCloud-active jobs/BHP Chile/2150 - BHP Chile - MEL Permeability Testing Program for SHL Ores/Hydrus model/Sulphide AND SCC\Raw data\Sulphide_AND_SCC_Scheme_6_Water_Content_Time_14_-_48_0_hours_Cross-Section_No_4_-_15cm.txt,152.79,6,0.1936779,0.1937122,0.1937193,0.1937121,0.1937281,0.1937174,0.1937446,0.1937393,0.1937448,0.1937208,0.1937296,0.1937177,0.1937164,0.1937419,0.1937328,0.1937427,0.193718,0.1937193,0.1937317,0.1937231,0.1937482,0.1937421,0.1937493,0.1937252,0.1937335,0.1937163,0.1937242,0.1937157,0.1936929,0.1937158,0.1937238,0.1937156,0.1937328,0.1937244,0.1937489,0.1937418,0.193748,0.1937234,0.1937319,0.1937194,0.1937179,0.1937432,0.1937337,0.1937433,0.1937181,0.1937193,0.1937316,0.1937228,0.1937486,0.1937433,0.1937494,0.1937237,0.1937342,0.1937193,0.1937249,0.1937181,0.1936925
c:/Users/QuinnHull/ownCloud-active jobs/BHP Chile/2150 - BHP Chile - MEL Permeability Testing Program for SHL Ores/Hydrus model/Sulphide AND SCC\Raw data\Sulphide_AND_SCC_Scheme_6_Water_Content_Time_81_-_273_0_hours_Cross-Section_No_4_-_15cm.txt,1680.68,6,0.2689586,0.2687044,0.2686408,0.2685132,0.2683471,0.2682378,0.2678924,0.2678743,0.2678104,0.267599,0.2673227,0.2672021,0.2668728,0.2665507,0.2663972,0.2661531,0.2659386,0.2655508,0.2653005,0.2649923,0.264477,0.2643973,0.2642837,0.2638239,0.263449,0.2631385,0.2625077,0.2623231,0.2616875,0.2610663,0.2608861,0.2603078,0.2600234,0.2597021,0.2593127,0.259218,0.2591496,0.2587459,0.2585136,0.2583212,0.258044,0.2578752,0.2577348,0.2576294,0.2574307,0.2572498,0.2571582,0.257017,0.2568901,0.2568581,0.256843,0.2566738,0.2566164,0.2565436,0.256475,0.2564521,0.2563846
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
